"Brand","Mftr Code","Description","Long Description","Dove Code","Price","Qty","Category 1","Category 2","Image URL","Product URL","Barcode","Current Due Date"
"Canon","PGI520BK","Canon PGI520BK Black Ink Cartridge","Compatible with PIXMA iP3600, iP4600, iP4700, MP540, MP550, MP620, MP560, MP630, MP640, MP980, MP990, MX860, MX870, Yield ~350 Pages","PB0070","30.02","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17258-3414412.jpg","https://www.dove.co.nz/jump/17258","4960999577456","0 day(s)"
"Canon","CLI521BK","Canon CLI521BK Black Ink Cartridge","Compatible with PIXMA iP3600, iP4600, iP4700, MP540, MP550, MP620, MP560, MP630, MP640, MP980, MP990, MX860, MX870, Yield ~350 Pages","PB0071","28.74","26","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17260-3714412.jpg","https://www.dove.co.nz/jump/17260","4960999577470","0 day(s)"
"Canon","CLI521C","Canon CLI521C Cyan Ink Cartridge","Compatible with iP3600, iP4600, iP4700, MP540, MP550, MP620, MP560, MP630, MP640, MP980, MP990, MX860, MX870, Yield ~505 Pages","PB0072","28.74","26","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17261-3814412.jpg","https://www.dove.co.nz/jump/17261","4960999577494","0 day(s)"
"Canon","CLI521M","Canon CLI521M Magenta Ink Cartridge","Compatible with iP3600, iP4600, iP4700, MP540, MP550, MP620, MP560, MP630, MP640, MP980, MP990, MX860, MX870, Yield ~471 Pages","PB0073","28.74","29","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17262-3914412.jpg","https://www.dove.co.nz/jump/17262","4960999577517","0 day(s)"
"Canon","CLI521Y","Canon CLI521Y Yellow Ink Cartridge","Compatible with iP3600, iP4600, iP4700, MP540, MP550, MP620, MP560, MP630, MP640, MP980, MP990, MX860, MX870, Yield ~505 Pages","PB0074","28.74","21","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17263-4114412.jpg","https://www.dove.co.nz/jump/17263","4960999577531","0 day(s)"
"Canon","CLI521GY","Canon CLI521 Grey Ink Cartridge","Compatible with MP980, MP990, Yield ~540 Pages","PB0075","28.74","5","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17264-4214412.jpg","https://www.dove.co.nz/jump/17264","4960999577555","0 day(s)"
"Canon","PGI525BK","Canon PGI525BK Pigment Black Ink Cartridge","Compatible with MG8150,MG6150, MG5250, MG5150, iP4850, MG5350, iP4950, MG6250, Yield ~341 Pages","PB0090","24.27","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17266-5514412.jpg","https://www.dove.co.nz/jump/17266","4960999669922","0 day(s)"
"Canon","CLI526BK","Canon CLI526BK Black Ink Cartridge","Compatible with MG8150,MG6150, MG5250, MG5150, iP4850, MG5350, iP4950, MG6250, MX715, Yield ~341 Pages","PB0092","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17268-5714412.jpg","https://www.dove.co.nz/jump/17268","4960999670027","0 day(s)"
"Canon","CLI526C","Canon CLI526C Cyan Ink Cartridge","Compatible with MG8150,MG6150, MG5250, MG5150, iP4850, MG5350, iP4950, MG6250, MX715, Yield ~520 Pages

 ","PB0093","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17269-5814412.jpg","https://www.dove.co.nz/jump/17269","4960999670034","0 day(s)"
"Canon","CLI526M","Canon CLI526M Magenta Ink Cartridge","Compatible with MG8150,MG6150, MG5250, MG5150, iP4850, MG5350, iP4950, MG6250, MX715, Yield ~515 Pages","PB0094","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17270-1215412.jpg","https://www.dove.co.nz/jump/17270","4960999670041","0 day(s)"
"Canon","CLI526Y","Canon CLI526Y Yellow Ink Cartridges","Compatible with MG8150,MG6150, MG5250, MG5150, iP4850, MG5350, iP4950, MG6250, MX715, Yield ~500 Pages","PB0095","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17271-1415412.jpg","https://www.dove.co.nz/jump/17271","4960999670058","0 day(s)"
"Canon","CLI526GY","Canon CLI526GY Grey Ink Cartridge","Compatible With: MG6150, MG6250, MG8150, MG8250, Yield ~515 Pages","PB0096","28.74","17","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17272-1515412.jpg","https://www.dove.co.nz/jump/17272","4960999672151","0 day(s)"
"Canon","PGI72COCN","Canon PGI72C Cyan Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~73 Pages","PB011C","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17276-4815412.jpg","https://www.dove.co.nz/jump/17276","4960999902104","7 day(s)"
"Canon","PGI72COOCN","Canon PGI72CO Chroma Optimizer Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~31 Pages","PB011CO","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17283-5515412.jpg","https://www.dove.co.nz/jump/17283","4960999902326","7 day(s)"
"Canon","PGI72GYOCN","Canon PGI72GY Grey Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~31 Pages","PB011G","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17281-5315412.jpg","https://www.dove.co.nz/jump/17281","4960999902265","7 day(s)"
"Canon","PGI72MOCN","Canon PGI72M Magenta Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~69 Pages","PB011M","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17277-4915412.jpg","https://www.dove.co.nz/jump/17277","4960999902142","7 day(s)"
"Canon","PGI72MBKOCN","Canon PGI72MBK Matte Black Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~202 Pages","PB011MBK","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17274-4515412.jpg","https://www.dove.co.nz/jump/17274","4960999902043","7 day(s)"
"Canon","PGI72PBKOCN","Canon PGI72PBK Photo Black Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~44 Pages","PB011PBK","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17275-4715412.jpg","https://www.dove.co.nz/jump/17275","4960999902074","7 day(s)"
"Canon","PGI72PCOCN","Canon PGI72PC Photo Cyan Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~89 Pages","PB011PC","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17279-5115412.jpg","https://www.dove.co.nz/jump/17279","4960999902203","Unknown"
"Canon","PGI72PMOCN","Canon PGI72PM Photo Magenta Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~85 Pages","PB011PM","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17280-5215412.jpg","https://www.dove.co.nz/jump/17280","4960999902234","7 day(s)"
"Canon","PGI72ROCN","Canon PGI72R Red Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~144 Pages","PB011R","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17282-5415412.jpg","https://www.dove.co.nz/jump/17282","4960999902296","7 day(s)"
"Canon","PGI72YOCN","Canon PGI72Y Yellow Ink for Pixma Pro-10","Compatible With: Pro-10s, Yield ~85 Pages","PB011Y","26.18","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17278-4915412.jpg","https://www.dove.co.nz/jump/17278","4960999902173","7 day(s)"
"Canon","CLI42COCN","Canon CLI42C Cyan Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~58 Pages","PB012C","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17285-816412.jpg","https://www.dove.co.nz/jump/17285","4960999901725","7 day(s)"
"Canon","CLI42GYOCN","Canon CLI42GY Grey Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~70 Pages","PB012G","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17290-1316412.jpg","https://www.dove.co.nz/jump/17290","4960999901886","7 day(s)"
"Canon","CLI42LGYOCN","Canon CLI42LGY Light Grey Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~111 Pages","PB012LG","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17291-1416412.jpg","https://www.dove.co.nz/jump/17291","4960999901916","7 day(s)"
"Canon","CLI42MOCN","Canon CLI42M Magenta Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~48 Pages","PB012M","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17286-916412.jpg","https://www.dove.co.nz/jump/17286","4960999901763","7 day(s)"
"Canon","CLI42BKOCN","Canon CLI42BK Black Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~65 Pages","PB012PBK","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17284-716412.jpg","https://www.dove.co.nz/jump/17284","4960999901688","0 day(s)"
"Canon","CLI42PCOCN","Canon CLI42PC Photo Cyan Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~60 Pages","PB012PC","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17288-1016412.jpg","https://www.dove.co.nz/jump/17288","4960999901824","7 day(s)"
"Canon","CLI42PMOCN","Canon CLI42PM Photo Magenta Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~37 Pages","PB012PM","25.54","3","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17289-1216412.jpg","https://www.dove.co.nz/jump/17289","4960999901855","7 day(s)"
"Canon","CLI42YOCN","Canon CLI42Y Yellow Ink for Pixma Pro-100","Compatible With: Pro-100, Yield ~42 Pages","PB012Y","25.54","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17287-916412.jpg","https://www.dove.co.nz/jump/17287","4960999901794","7 day(s)"
"Canon","PG640OCN","Canon PG640 Black Ink Cartridge","Compatible With: TS5160, MG2160, MG2260, MG3160, MG3260, MG3560, MG4160, MG4260, TS5160, MX376, MX396, MX436, MX456, MX476, MX516, MX526, MX536, Yield ~180","PB0140","28.74","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17292-529512.jpg","https://www.dove.co.nz/jump/17292","4960999792316","0 day(s)"
"Canon","PG640XLOCN","Canon PG640XL Black High Yield Ink Cartridge","Compatible With: TS5160, MG2160, MG2260, MG3160, MG3260, MG3560, MG4160, MG4260, TS5160, MX376, MX396, MX436, MX456, MX476, MX516, MX526, MX536, Yield ~400","PB0141","38.33","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17293-549512.jpg","https://www.dove.co.nz/jump/17293","4960999792309","0 day(s)"
"Canon","PG640XXLOCN","Canon PG640XXL Black Extra High Yield Ink Cartridge","Compatible With: TS5160, MG2160, MG2260, MG3160, MG3260, MG3560, MG4160, MG4260, TS5160, MX376, MX396, MX436, MX456, MX476, MX516, MX526, MX536, Yield ~600","PB0142","43.44","27","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17294-579512.jpg","https://www.dove.co.nz/jump/17294","4960999792293","0 day(s)"
"Canon","CL641OCN","Canon CLI641 Colour Ink Cartridge","Compatible With: TS5160, MG2160, MG2260, MG3160, MG3260, MG3560, MG4160, MG4260, MX376, MX396, MX436, MX456, MX476, MX516, MX526, MX536, Yield ~180","PB0143","28.74","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17295-589512.jpg","https://www.dove.co.nz/jump/17295","4960999792330","0 day(s)"
"Canon","CL641XLOCN","Canon CLI641XL Colour High Yield Ink Cartridge","Compatible With: TS5160, MG2160, MG2260, MG3160, MG3260, MG3560, MG4160, MG4260, MX376, MX396, MX436, MX456, MX476, MX516, MX526, MX536, Yield ~400","PB0144","47.91","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17296-599512.jpg","https://www.dove.co.nz/jump/17296","4960999792323","0 day(s)"
"Canon","PGI650XLPGBKOCN","Canon PGI650XLPGBK Black High Yield Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926,TS8060 Yield ~500 Pages","PB0160H","31.30","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17312-2512512.jpg","https://www.dove.co.nz/jump/17312","4960999905495","0 day(s)"
"Canon","PGI650PGBKOCN","Canon PGI650PGBK Black Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~300 Pages","PB0160S","23.00","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17311-2412512.jpg","https://www.dove.co.nz/jump/17311","4960999905532","0 day(s)"
"Canon","CLI651XLBKOCN","Canon CLI651XLBK XL Black High Yield Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~750 Pages","PB0161H","28.74","26","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17318-3412512.jpg","https://www.dove.co.nz/jump/17318","4960999905174","0 day(s)"
"Canon","CLI651BKOCN","Canon CLI651BK Black Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~330 Pages","PB0161S","22.36","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17313-2612512.jpg","https://www.dove.co.nz/jump/17313","4960999905358","0 day(s)"
"Canon","CLI651XLCOCN","Canon CLI651XLC  Cyan High Yield Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~750 Pages","PB0162H","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17319-3412512.jpg","https://www.dove.co.nz/jump/17319","4960999905167","0 day(s)"
"Canon","CLI651COCN","Canon CLI651C Cyan Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~330 Pages","PB0162S","22.36","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17314-2712512.jpg","https://www.dove.co.nz/jump/17314","4960999905341","0 day(s)"
"Canon","CLI651XLMOCN","Canon CLI651XLM Magenta High Yield Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~750 Pages","PB0163H","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17320-4912512.jpg","https://www.dove.co.nz/jump/17320","4960999905150","0 day(s)"
"Canon","CLI651MOCN","Canon CLI651M Magenta Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~330 Pages","PB0163S","22.36","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17315-2912512.jpg","https://www.dove.co.nz/jump/17315","4960999905334","0 day(s)"
"Canon","CLI651XLYOCN","Canon CLI651XLY Yellow High Yield Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~750 Pages","PB0164H","28.74","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17321-5312512.jpg","https://www.dove.co.nz/jump/17321","4960999905143","0 day(s)"
"Canon","CLI651YOCN","Canon CLI651Y Yellow Ink Cartridge","Compatible With: iP7260, iP8760, iX6860, MG5460, MG5560, MG5660, MG6360, MG6460, MG6660, MG7160, MG7560, MX726, MX926, Yield ~330 Pages","PB0164S","22.36","31","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17316-2912512.jpg","https://www.dove.co.nz/jump/17316","4960999905327","0 day(s)"
"Canon","CLI651XLGYOCN","Canon CLI651XLGY Grey High Yield Ink Cartridge","Compatible With: iP8760, MG6360, MG7160, Yield ~750 Pages","PB0165H","28.74","7","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17322-313512.jpg","https://www.dove.co.nz/jump/17322","4960999905136","0 day(s)"
"Canon","CLI651GYOCN","Canon CLI651GY Grey Ink Cartridge","Compatible With: iP8760, MG6360, MG7160, Yield ~330 Pages","PB0165S","22.36","26","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17317-3112512.jpg","https://www.dove.co.nz/jump/17317","4960999905310","0 day(s)"
"Canon","PGI655XXLPGBK0CN","Canon PGI655XXLBK  Black Extra High Yield Ink Cartridge","Compatible With: iX6860, MX726, MX926, Yield ~1,000 Pages","PB0166","40.88","0","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17323-513512.jpg","https://www.dove.co.nz/jump/17323","4960999965420","7 day(s)"
"Canon","PG645OCN","Canon PG645 Black Ink Cartridge","Compatible with: MG2460, MG2560, MG2960, MG2965, MX496, TS3460, TR4665 Page, Yield ~180 Pages","PB0170","22.36","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17325-5114512.jpg","https://www.dove.co.nz/jump/17325","4960999974545","0 day(s)"
"Canon","PG645XLOCN","Canon PG645XL Black High Yield Ink Cartridge","Compatible with: MG2460, MG2560, MG2960, MG2965, MX496, TS3460, TR4665 Page, Page Yield ~400 Pages","PB0171","31.94","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17327-5414512.jpg","https://www.dove.co.nz/jump/17327","4960999974538","0 day(s)"
"Canon","CL646OCN","Canon CL646 Colour Ink Cartridge","Compatible with: MG2460, MG2560, MG2960, MG2965, MX496, TS3460, TR4665 Page, Page Yield ~180 Pages","PB0172","28.74","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17326-5314512.jpg","https://www.dove.co.nz/jump/17326","4960999974569","0 day(s)"
"Canon","CL646XLOCN","Canon CL646XL Colour High Yield Ink Cartridge","Compatible with: MG2460, MG2560, MG2960, MG2965, MX496, TS3460, TR4665 Page, Page Yield ~300 Pages","PB0173","31.94","101","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17328-5514512.jpg","https://www.dove.co.nz/jump/17328","4960999974552","0 day(s)"
"Canon","PGI-670XLPGBK","Canon PGI670XLBK Pigment Black High Yield Ink Cartridge","Compatible With: MG5760, MG5765, MG5766, MG6860, MG6865, MG6866, MG7760, MG7765, MG7766, TS5060, TS6060, TS8060, TS9060 Cartridge size - 22.2ml

","PB0180H","29.38","17","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17330-5615512.jpg","https://www.dove.co.nz/jump/17330","4549292033151","0 day(s)"
"Canon","PGI-670PGBK","Canon PGI670PGBK Pigment Black Ink Cartridge","Compatible With: MG5760, MG5765, MG5766, MG6860, MG6865, MG6866, MG7760, MG7765, M7766, TS5060, TS6060, TS8060, TS9060 Tank Capacity - 15.4ml
","PB0180S","23.63","18","Printer Consumables","Unspecified","https://www.dove.co.nz/images/products/17329-5415512.jpg","https://www.dove.co.nz/jump/17329","4549292033373","0 day(s)"
