Brand,Product Types,Product Sub Type,Product Name,Option 1,Option 2,Option 3,Code,Retail Excl,Wholesale Excl
Magewell,AV Hardware,Power & Cables,Pro Convert for NDI to AIO - Rackmount version for installation inside Modator 2U,,,,MG-B42110000,892.16,802.95
Magewell,AV Hardware,Power & Cables,Ultra Encode SDI Plus - Rackmount version for installation inside Modator 2U,,,,MG-B31610000,1177.33,1059.59
Magewell,AV Hardware,Power & Cables,1RU Rackmount Shelf (120mm),,,,MG-PAR10209,315.85,284.26
Magewell,AV Hardware,Power & Cables,1RU Rackmount Shelf (240mm),,,,MG-PAR10210,398.57,358.71
Magewell,AV Hardware,Power & Cables,Pro Convert Plus Mounting for 1RU Rackmount Shelf,,,,MG-ACC10013,31.66,28.5
Magewell,AV Hardware,Power & Cables,Pro Convert TX/RX Mounting for 1RU Rackmount Shelf,,,,MG-ACC10012,23.75,21.37
Magewell,AV Hardware,Power & Cables,Ultra Encode Mounting for 1RU Rackmount Shelf,,,,MG-ACC10011,23.75,21.37
Tab Secure,Tablet Enclosure,Desk,Tab Secure - Case (Outer Shell Only) Surface Go 2/3/4,White,,,TS-MAX304-W,100.8,80.64
Salamander Designs,AV Hardware,AV Carts,"C-Frame Mount Adapter for Cisco Webex PRO 55""",,,,SD-CA/MAC9,668.75,535
Salamander Designs,AV Hardware,AV Carts,Cisco Spark Board 55 Adaptor,,,,SD-CA/MAC1,378.57,265
MXL,AV Hardware,AV Microphone,MXL USB-Powered Microphone for Zoom,Black,,,MX-AC404Z-B,149.94,119.95
Lumens,AV Hardware,Camera,Lumens USB Tracking ePTZ Camera - Zoom Certified,Black,,,VC-B11U,877.58,702.06
MXL,AV Hardware,AV Microphone,MXL AC-370-U USB Conference Microphone,,,,MXL-AC-370-U,929.52,836.57
Salamander Designs,AV Hardware,AV Furniture,Arc Table,8 Seater,Traceless Black Velvet,,SD-AT/8P/G2/1234/BO,11930.43,11930.43
Lumens,AV Hardware,Camera,4K Desktop Document Camera with HDMI/VGA/USB and IP streaming,,,,PS753,2494.68,1920.9
MXL,AV Hardware,AV Microphone,MXL AC-360-Z V2 Conferencing Microphone,Black,,,MX-AC360Z-B,932.96,746.37
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.2,White,Generic,SP-TP516989,1564.34,1407.9
Compulocks,Tablet Enclosure,Floorstand,Brand Me Floorstand Stand with Space enclosure - Surface,iPad Pro 11 (1st-3rd Gen),,,COM-140B211SENB,870,783
Compulocks,Tablet Enclosure,Floorstand,Brand Me Floorstand Stand with Space enclosure - Surface,iPad 9.7,,,COM-140B224SENB,870,783
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Pro 8/9/10/11/12,Black,Custom,SD-TP532952,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Pro 8/9/10/11/12,White,Custom,SD-TP532969,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Pro 8/9/10/11/12,Black,Generic,SD-TP516836,1330,1197
Sprocket,Tablet Enclosure,Floorstand,T Print B10 for Surface,Surface Pro 8/9/10/11/12,Black,Generic Graphics as per images,SP-517822,1031.11,927.99
Sprocket,Tablet Enclosure,Floorstand,T Print B10 for Surface,Surface Pro 8/9/10/11/12,White,Generic Graphics as per images,SP-518077,1031.11,927.99
Sprocket,Tablet Enclosure,Floorstand,T Print B10 for Surface,Surface Pro 8/9/10/11/12,Black,Custom Branding,SP-532918,1152.11,1036.89
Sprocket,Tablet Enclosure,Floorstand,T Print B10 for Surface,Surface Pro 8/9/10/11/12,White,Custom Branding,SP-532935,1152.11,1036.89
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Pro 8/9/10/11/12,Black,Custom,SD-T533088,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Pro 8/9/10/11/12,White,Custom,SD-T533105,1381.74,1243.57
Tab Secure,Tablet Enclosure,Desk,Tab Secure - Case (Outer Shell Only) Surface Go 2/3/4,Black,,,TS-MAX304-B,100.8,80.64
Sprocket,Tablet Enclosure,Power & Cables,25cm USB-C Extension Cable 2.0 (Charging Only - Not Data),25 cm,Black,,SP-CABC-25B,10.45,7.88
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Anti-Spy Privacy Tempered Glass Screen Protector,iPad Pro 13 7th Gen,,,AR-ASP117,33.91,28.82
Generic - Grip Case,Tablet Enclosure,Tablet Cases,"Shoulder and Hand Strap Case - iPad Air 13"" M2 & M3",,,,AR-G116,69.55,59.11
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Shoulder and Hand Strap Case - iPad Pro 13 7th Gen,,,,AR-G117,69.55,59.11
Magewell,AV Hardware,Power & Cables,Magewell Pro Capture HDMI,,,,MG-11040,629.18,503.35
Magewell,AV Hardware,Power & Cables,Magewell Pro Capture Dual HDMI,,,,MG-11080,1172.36,937.89
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Frosted Shell Case,Pro 13 M1/M2,Grey,,AR-MB100-FS-G,60,48
Generic - Grip Case,Tablet Enclosure,Spare Parts,Screen Protector soft PET film - Galaxy Tab A9+ 11 (2023),,,,AR-SPT202,4.59,3.9
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Tempered Glass Screen Protector - Galaxy Tab A9+ 11 (2023),,,,AR-SP202,21,16.8
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Tempered Glass Screen Protector - iPad 10.2 7-9th Gen,,,,AR-SP104,21,16.8
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Shoulder and Hand Strap Case - iPad Pro 11 5th Gen,,,,AR-G118,60.9,48.72
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Honeycomb Shell Case,Pro 13 M1/M2,Grey,,AR-MB100-HS-G,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Honeycomb Shell Case,Pro 13 M1/M2,Black,,AR-MB100-HS-B,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Honeycomb Shell Case,Pro 13 M1/M2,Stone,,AR-MB100-HS-S,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Honeycomb Shell Case,Pro 13 M1/M2,Dark Blue,,AR-MB100-HS-DB,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Frosted Shell Case,Pro 13 M1/M2,Rose,,AR-MB100-FS-RO,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Frosted Shell Case,Pro 13 M1/M2,Khaki,,AR-MB100-FS-K,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Frosted Shell Case,Pro 13 M1/M2,Red,,AR-MB100-FS-RE,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Macbook Frosted Shell Case,Pro 13 M1/M2,Light Blue,,AR-MB100-FS-LB,60,48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case - iPad 10.2 7-9th Gen,Black,,,AB-EVA110-BK,41.95,18.26
Brother,Tablet Enclosure,Hardware,Brother DK22251 Printer Label - 1 Roll,White,62 mm x 30.48m,,PB-PTABRT3536277,53.91,48.51
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Matte Clear Back with Magsafe Magnetic Circle Phone Case - Samsung A56,,,,AR-PMM202,33.91,20.35
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Matte Clear Back with Magsafe Magnetic Circle Phone Case - Samsung A36,,,,AR-PMM201,33.91,20.35
Generic - Grip Case,Tablet Enclosure,Tablet Cases,TPU Phone case - Samsung A56,,,,AR-P202,19.13,11.48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,TPU Phone case - Samsung A36,,,,AR-P201,19.13,11.48
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Clear Defender phone case - Samsung A36,,,,AR-PCD201,25.22,15.13
Generic - Grip Case,Tablet Enclosure,,Clear Defender phone case - Samsung A56,,,,AR-PCD202,25.22,15.13
Sprocket,Tablet Enclosure,Desk,X-Sanitiser - Desk,,,,SP-STZ-DSK,278.25,42.5
Sprocket,Tablet Enclosure,Wall,X-Sanitiser - Wall,,,,SP-STZ-WMT,246.75,21.25
Qbic,AV Hardware,Power & Cables,PoE Adapter for TD-0350,,,,AC-620,157.5,141.75
Qbic,AV Hardware,Touchscreens,"KE3200i 32"" inch Touchscreen Kiosk - Intel Celeron i3",,,,KE-3200,6452.25,5807.03
Qbic,AV Hardware,Touchscreens,"3.5"" Deskbooking Panel PC",Wifi 24 GHz,NFC Beacon,,TD-0350,498.75,254.15
Qbic,AV Hardware,Touchscreens,"3.5"" Deskbooking Panel PC",Wifi 24 GHz,125K/13.56MHz HiD Tech Reader,,TD-0350-BH,593.25,533.93
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 11.0 11th Gen,White,Custom,SP-TP119-CW,1564.34,1407.9
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 11.0 11th Gen,White,Generic,SP-TP119-GW,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 11.0 11th Gen,Black,Generic,SP-TP119-GB,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.9,White,Generic,SP-TP516938,1330,1197
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 12.9 3-6,White,Custom,SD-TP532357,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 12.9 3-6,Black,Custom,SD-TP532340,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad Mini 6-7th Gen,White,Custom,SD-TP532153,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad Mini 6-7th Gen,Black,Custom,SD-TP532136,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 9.7,White,Custom,SD-TP531745,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 9.7,Black,Custom,SD-TP531728,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.2,White,Custom,SD-TP531541,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.2,Black,Custom,SD-TP531524,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.9,White,Custom,SD-TP531337,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for iPad,iPad 10.9,Black,Custom,SD-TP531320,1433.91,1290.52
,Tablet Enclosure,Power & Cables,J5Create USB-C Mini Docking Station,,,,PB-ADPJ5C5374,78.26,74.34
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Tempered Glass Screen Protector - Surface Go 2/3/4,,,,AR-SP304,21,16.8
Tab Secure,Tablet Enclosure,Desk,Tab Secure Conversion Kit - Lenovo M10 HD 3rd Gen 10.1,,,,TS-FK406,27.8261,22.2609
Tab Secure,Tablet Enclosure,Wall,Tab Secure Slim Wall Mount - Lenovo,Lenovo M10 HD 3rd Gen 10.1,White,Exposed Home Button,TS-SLM406-EEW,195.6522,156.5217
Miri,AV Hardware,,X510 Advanced Warranty,3 years,,,X510CP3,1052.83,894.91
Miri,AV Hardware,,X510 Advanced Warranty,2 years,,,X510CP2,614.15,522.03
Miri,AV Hardware,,X510 OEM replacement 1U rack mount kit,,,,X510RACK,32.23,27.4
Miri,AV Hardware,,X510 OEM power supply,,,,X510PWR,34.92,29.68
Miri,AV Hardware,,X510 bonding router,,,,46011,2973.62,2527.58
Generic - Grip Case,Tablet Enclosure,Spare Parts,Screen Protector soft PET film -  Surface Go 2/3/4,,,,AR-SPT304,5.21,4.42
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Shoulder and Hand Strap Case - Samsung Tab Active 5 Pro with Built in Screen Protector,,,,FR-G227,73.91,59.12
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case  - iPad 10.9 10th Gen,Pink,,,AB-EVA114-PI,41.95,26.02
Magewell,AV Hardware,Power & Cables,Magewell Pro Convert for NDI to HDMI 4K,,,,MG-64110,2018.9,1615.12
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Shoulder and Hand Strap Case - Samsung Tab Active 5,,,,AR-G227,60.9,48.72
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Bluetooth Keyboard with Leather Folio for Galaxy Tab A9 8.7 (2023),,,,AR-KBLB209,60.86,48.69
Tab Secure,Tablet Enclosure,Power & Cables,Black Right Angled 25cm USB Charging Cable,,,,TS-CABU25,21.7391,17.3913
Salamander Designs,AV Hardware,Cabinets & Tables,Collaboration Table with TV Mount and AV Cabinet,Gloss Warm White,,,SD-HUD-CAB,6781.74,5764.48
Advanced Network Devices,AV Hardware,Smart Display,HD IP Digital Signage Display with Speaker & Two-Way Intercom (PoE Powered),,,,IPCSHD-MB,2999.13,2699.21
Advanced Network Devices,AV Hardware,Smart Display,AND Button Kit,,,,AND-BTN-KIT-1,207.82,176.65
Advanced Network Devices,AV Hardware,Smart Display,Surface Mount Enclosure for IP Speaker,,,,IPS-SM1,567.66,510.89
Advanced Network Devices,AV Hardware,Smart Display,IP Speaker with LED Display,,,,IPSWD-RWB,2106.11,1895.5
Advanced Network Devices,AV Hardware,Smart Display,"IP Speaker with HD Display, Matte White",,,,IPSWDHD-MW,2808.15,2527.34
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Bluetooth Keyboard with Leather Folio for iPad Pro 11 5th Gen,,,,AR-KBLB118,60.86,48.69
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Bluetooth Keyboard with Leather Folio for iPad Mini 6-7th Gen,,,,AR-KBLB113,60.86,48.69
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case - iPad 10.2 7-9th Gen,Blue,,,AB-EVA110-BL,41.95,18.26
UGreen,Tablet Enclosure,Power & Cables,2m Lightning to USB-C STRAIGHT,STRAIGHT CONNECTION,BLACK,,UG-CABA-C-STRAIGHT,31.5,6.7575
Newnex,AV Hardware,Power & Cables,8m C-C USB 3.1 - 10Gbps - PD 60w - 6.4mm OD - C Male to C Male ,,,,ULK10G-CC-8M,1089.19,871.35
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Keyboard Case for Galaxy Tab S7 FE 12.4,With Touch Panel,Backlit,,AR-KB221-02,117.2,99.62
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case  - iPad 10.9 10th Gen,Orange,,,AB-EVA114-OR,41.95,26.02
Armourdog,Tablet Enclosure,Recoilers & Tethers,Security cable for Amourdog stand,Individually Keyed,Grey,,AR-CAB-KT-G,27,20.25
Armourdog,Tablet Enclosure,Recoilers & Tethers,Security cable for Amourdog stand,Individually Keyed,Silver,,AR-CAB-KT-S,27,20.25
Armourdog,Tablet Enclosure,Recoilers & Tethers,Security cable for Amourdog stand,Individually Keyed,Black,,AR-CAB-KT-B,27,20.25
Generic,Tablet Enclosure,Floorstand,Mobile Floorstand,Silver,iPad 9.7,,AM-FSTMOB102-S,520.87,390.65
Generic,AV Hardware,Power & Cables,Alogic USB-C Data Transfer Cable,,,,IM-4634350,32.48,24.36
Compulocks,Tablet Enclosure,Desk,V-Bracket Single POS Stand,iPad 9.7,,,COM-CVPA102B,416.5217,374.8696
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Bluetooth Keyboard with Leather Folio for iPad Pro 12.9 3-6th Gen,,,,AR-KBLB108,77.38,61.9
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 10.9,Black,Custom,SD-T531456,1303.48,1173.13
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Survivor Case - iPad 10.2 7-9th Gen,,,,AR-S110-BK,46.25,37
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 10.9,White,Custom,SD-T531473,1303.48,1173.13
Generic - Grip Case,Tablet Enclosure,Tablet Cases,"EVA Shockproof Case  - iPad Air 13"" M2 & M3",Black,,,AB-EVA116-BK,47.81,31.07
Generic - Grip Case,Tablet Enclosure,Tablet Cases,"Screen Protector soft PET film - iPad Air 13"" M2 & M3",,,,AR-SPT116,4.59,3.9
Generic - Grip Case,Tablet Enclosure,Tablet Cases,"Survivor Case - iPad Air 11"" M2 & M3",,,,AR-S115-BK,46.25,37
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case  - iPad 10.9 10th Gen,Red,,,AB-EVA114-RE,41.95,26.02
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Tempered glass Screen protector - iPhone 13,,,,AR-SPP13,15.64,9.38
Generic - Grip Case,Tablet Enclosure,Tablet Cases,EVA Shockproof Case - iPad 10.2 7-9th Gen,Green,,,AB-EVA110-GR,41.95,18.26
Salamander Designs,AV Hardware,Camera Mounts,Acadia Camera Shelf,For Acadia X-Large 600,,,EP-STAND-CS,303.45,257.93
Lumens,AV Hardware,Camera,"Lumens Multi-Channel AV Media Processor, Streaming and Recording System with 2TB HDD",,,,LC200-2TB,7945.46,6356.37
Lumens,AV Hardware,Camera,"Lumens LC-100 Multi-Channel AV Media Processor, Streaming and Recording System with 2TB HDD",,,,VS-LC100-2TB,6370.39,5414.83
Advanced Network Devices,AV Hardware,Smart Display,Smart IP Button ,,,,IPBTN,706.4,635.76
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Screen Protector soft PET film - iPad Pro 13 7th Gen,,,,AR-SPT117,4.59,3.9
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Survivor Case - iPad Pro 11 5th Gen,,,,AR-S118-BK,46.25,37
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Screen Protector soft PET film - iPad Pro 11 5th Gen,,,,AR-SPT118,4.59,3.9
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Screen Protector soft PET film - iPad 11 6th Gen,,,,AR-SPT115,4.59,3.9
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Shoulder and Hand Strap Case - Samsung Galaxy Tab A9+ 11 Built-In Screen Protector,,,,FR-G202,93.45,74.76
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 10.2,Black,Custom,SD-T531660,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 10.2,White,Custom,SD-T531677,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 9.7,Black,Custom,SD-T531864,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 9.7,White,Custom,SD-T531881,1303.48,1173.13
Sprocket,Tablet Enclosure,,X Fixed Angle Mount with PoE Pocket for Samsung,Tab A 10.5,Black,No cable included,SP-DSKLOW210-CCB,420,378
Newnex,AV Hardware,Power & Cables,"Active USB 3.2 USB-A to USB-C Cable USB 3.2 Gen 2x1, 10Gbps, A to C",5M,,,ULK10G-AC-5M,505.7,404.56
Newnex,AV Hardware,Power & Cables,"Active USB 3.2 USB-A to USB-C Cable USB 3.2 Gen 2x1, 10Gbps, A to C",8M,,,ULK10G-AC-8M,700.19,560.16
Newnex,AV Hardware,Power & Cables,15m C-C USB 3.1 - 10Gbps - PD 30w - 6.4mm OD - C Male to C Male,,,,ULK10G-CC-15M,1400.39,1120.31
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Survivor Case - iPad 10.2 7-9th Gen Built-In Screen Protector,,,,AR-S110-BK-SP,66.6,53.28
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab A7 Lite,Black,Custom,SD-T533292,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab A7 Lite,White,Custom,SD-T533309,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab A8 10.5,Black,Custom,SD-T533496,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab A8 10.5,White,Custom,SD-T533513,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab S7 FE,Black,Custom,SD-T533700,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Samsung,Tab S7 FE,White,Custom,SD-T533717,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad Mini 6-7th Gen,Black,Custom,SD-T532272,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad Mini 6-7th Gen,White,Custom,SD-T532289,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 12.9 3-6,Black,Custom,SD-T532476,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for iPad,iPad 12.9 3-6,White,Custom,SD-T532493,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Go 2-3,Black,Custom,SD-T532680,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Go 2-3,White,Custom,SD-T532697,1303.48,1173.13
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Pro 4-7,Black,Custom,SD-T532884,1381.74,1243.57
Sprocket,Tablet Enclosure,Floorstand,Totem Full Branded Stand for Surface,Surface Pro 4-7,White,Custom,SD-T532901,1381.74,1243.57
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Bluetooth Keyboard with Leather Folio for Samsung Galaxy TAB S9+ 12.4,,,,AR-KBLB224,77.38,61.9
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab A7 Lite,Black,Custom,SD-TP533156,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab A7 Lite,White,Custom,SD-TP533173,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab A8 10.5,Black,Custom,SD-TP533360,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab A8 10.5,White,Custom,SD-TP533377,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab S7 FE,Black,Custom,SD-TP533564,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Samsung,Tab S7 FE,White,Custom,SD-TP533581,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Go 2-3,Black,Custom,SD-TP532544,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Go 2-3,White,Custom,SD-TP532561,1433.91,1290.52
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Pro 4-7,Black,Custom,SD-TP532748,1477.39,1329.65
Sprocket,Tablet Enclosure,Floorstand,Totem Full branded stand with printer holder for Surface,Surface Pro 4-7,White,Custom,SD-TP532765,1477.39,1329.65
Advanced Network Devices,AV Hardware,Smart Display,Round Ceiling IP Speaker ,,,,IPSCMRME,949.84,854.86
Advanced Network Devices,AV Hardware,Smart Display,Square 2x2 Ceiling IP Speaker,,,,IPSCM,1174.83,1057.34
Magewell,AV Hardware,Camera,Director Mini,,,,MG-55110,2477.11,1981.69
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Tempered Glass Screen Protector - Samsung Tab A7 10.4 2020 ,,,,AR-SP115,21,16.8
Generic - Grip Case,Tablet Enclosure,Tablet Cases,Waterproof Phone Case - iPhone 15,,,,AR-PWP115,86.94,52.16
Lumens,AV Hardware,Camera,CamConnect Pro Microphone Tracking System,,,,AI-BOX1,2547.93,2038.34
Lumens,AV Hardware,Camera,4k AVoIP NDI|HX Decoder with Dante AV-H,,,,OIP-N60DAVH,1233.05,986.44
Lumens,AV Hardware,Camera,4k AVoIP NDI|HX Decoder,,,,OIP-N60D,1127.36,901.88
Lumens,AV Hardware,Camera,1080p AVoIP NDI HX Encoder,,,,OIP-N40E,1268.28,1014.62
Lumens,AV Hardware,Camera,Lumens DC-F20 HD/2K Foldaway Document Camera with USB output,,,,DC-F20,336.71,259.26
Lumens,AV Hardware,Camera,4K Folding Document Camera with USB/HDMI output,,,,DC-F80,673.41,518.53
Lumens,AV Hardware,Camera,4K Portable Document Camera with USB output,,,,DC136,673.41,518.53
Lumens,AV Hardware,Camera,4K Document Camera with USB/HDMI output - Red,Red,,,DC172R,1010.12,777.79
Lumens,AV Hardware,Camera,4K Document Camera with USB/HDMI output - Red,Black,,,DC172B,1010.12,777.79
